id,name,types,height,weight,hp,atk,def,sp_atk,sp_def,spe,total_stats,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,sprite,stage
10112,grimer-alola,poison/dark,0.7,42.0,80,80,50,40,50,25,325,1,0,0,0,0,0,arms,purple,190,4,medium,1,indeterminate,False,False,False,regular,65,10112_grimer_alola.png,s1c2
10113,muk-alola,poison/dark,1.0,52.0,105,105,75,65,100,50,500,1,1,0,0,0,0,arms,purple,75,4,medium,1,indeterminate,False,False,False,regular,175,10113_muk_alola.png,s2c2
10114,exeggutor-alola,grass/dragon,10.9,415.6,95,105,85,125,75,45,530,0,0,0,2,0,0,legs,yellow,45,4,slow,1,plant,False,False,False,regular,186,10114_exeggutor_alola.png,s2c2
10115,marowak-alola,fire/ghost,1.0,34.0,60,80,110,50,80,45,425,0,0,2,0,0,0,upright,brown,75,4,medium,1,monster,False,False,False,regular,149,10115_marowak_alola.png,s2c2
10161,meowth-galar,steel,0.4,7.5,50,65,55,40,40,40,290,0,1,0,0,0,0,quadruped,yellow,255,4,medium,1,ground,False,False,False,regular,58,10161_meowth_galar.png,s1c2
10162,ponyta-galar,psychic,0.8,24.0,50,85,55,65,65,90,410,0,0,0,0,0,1,quadruped,yellow,190,4,medium,1,ground,False,False,False,regular,82,10162_ponyta_galar.png,s1c2
10163,rapidash-galar,psychic/fairy,1.7,80.0,65,100,70,80,80,105,500,0,0,0,0,0,2,quadruped,yellow,60,4,medium,1,ground,False,False,False,regular,175,10163_rapidash_galar.png,s2c2
10164,slowpoke-galar,psychic,1.2,36.0,90,65,65,40,40,15,315,1,0,0,0,0,0,quadruped,pink,190,4,medium,1,monster/water1,False,False,False,regular,63,10164_slowpoke_galar.png,s1c2
10165,slowbro-galar,poison/psychic,1.6,70.5,95,100,95,100,70,30,490,0,2,0,0,0,0,upright,pink,75,4,medium,1,monster/water1,False,False,False,regular,172,10165_slowbro_galar.png,s2c2
10172,slowking-galar,poison/psychic,1.8,79.5,95,65,80,110,110,30,490,0,0,0,0,2,0,upright,pink,70,4,medium,2,monster/water1,False,False,False,regular,172,10172_slowking_galar.png,s2c2
10166,farfetchd-galar,fighting,0.8,42.0,52,95,55,58,62,55,377,0,1,0,0,0,0,wings,brown,45,4,medium,1,flying/ground,False,False,False,regular,132,10166_farfetchd_galar.png,s1c2
10167,weezing-galar,poison/fairy,3.0,16.0,65,90,120,85,70,60,490,0,0,2,0,0,0,heads,purple,60,4,medium,1,indeterminate,False,False,False,regular,172,10167_weezing_galar.png,s2c2
10168,mr-mime-galar,ice/psychic,1.4,56.8,50,65,65,90,90,100,460,0,0,0,0,0,2,humanoid,pink,45,4,medium,1,humanshape,False,False,False,regular,161,10168_mr_mime_galar.png,s2c2
10169,articuno-galar,psychic/flying,1.7,50.9,90,85,85,125,100,95,580,0,0,0,3,0,0,wings,blue,3,-1,slow,1,no-eggs,True,False,False,legendary,290,10169_articuno_galar.png,single
10170,zapdos-galar,fighting/flying,1.6,58.2,90,125,90,85,90,100,580,0,3,0,0,0,0,wings,yellow,3,-1,slow,1,no-eggs,True,False,False,legendary,290,10170_zapdos_galar.png,single
10171,moltres-galar,dark/flying,2.0,66.0,90,85,90,100,125,90,580,0,0,0,0,3,0,wings,yellow,3,-1,slow,1,no-eggs,True,False,False,legendary,290,10171_moltres_galar.png,single
10173,corsola-galar,ghost,0.6,0.5,60,55,100,65,100,30,410,0,0,0,0,1,0,armor,pink,60,6,fast,2,water1/water3,False,False,False,regular,144,10173_corsola_galar.png,s1c2
10174,zigzagoon-galar,dark/normal,0.4,17.5,38,30,41,30,41,60,240,0,0,0,0,0,1,quadruped,brown,255,4,medium,3,ground,False,False,False,regular,56,10174_zigzagoon_galar.png,s1c3
10175,linoone-galar,dark/normal,0.5,32.5,78,70,61,50,61,100,420,0,0,0,0,0,2,quadruped,white,90,4,medium,3,ground,False,False,False,regular,147,10175_linoone_galar.png,s2c3
10176,darumaka-galar,ice,0.7,40.0,70,90,45,15,45,50,315,0,1,0,0,0,0,humanoid,red,120,4,medium-slow,5,ground,False,False,False,regular,63,10176_darumaka_galar.png,s1c2
10178,darmanitan-galar-zen,ice/fire,1.7,120.0,105,160,55,30,55,135,540,0,0,0,2,0,0,quadruped,red,60,4,medium-slow,5,ground,False,False,False,regular,189,10178_darmanitan_galar_zen.png,s2c2
10179,yamask-galar,ground/ghost,0.5,1.5,38,55,85,30,65,30,303,0,0,1,0,0,0,arms,black,190,4,medium,5,mineral/indeterminate,False,False,False,regular,61,10179_yamask_galar.png,s1c2
10180,stunfisk-galar,ground/steel,0.7,20.5,109,81,99,66,84,32,471,2,0,0,0,0,0,fish,brown,75,4,medium,5,water1/indeterminate,False,False,False,regular,165,10180_stunfisk_galar.png,single
10229,growlithe-hisui,fire/rock,0.8,22.7,60,75,45,65,50,55,350,0,1,0,0,0,0,quadruped,brown,190,2,slow,1,ground,False,False,False,regular,70,10229_growlithe_hisui.png,s1c2
10230,arcanine-hisui,fire/rock,2.0,168.0,95,115,80,95,80,90,555,0,2,0,0,0,0,quadruped,brown,75,2,slow,1,ground,False,False,False,regular,194,10230_arcanine_hisui.png,s2c2
10231,voltorb-hisui,electric/grass,0.5,13.0,40,30,50,55,55,100,330,0,0,0,0,0,1,ball,red,190,-1,medium,1,mineral,False,False,False,regular,66,10231_voltorb_hisui.png,s1c2
10232,electrode-hisui,electric/grass,1.2,71.0,60,50,70,80,80,150,490,0,0,0,0,0,2,ball,red,60,-1,medium,1,mineral,False,False,False,regular,172,10232_electrode_hisui.png,s2c2
10233,typhlosion-hisui,fire/ghost,1.6,69.8,73,84,78,119,85,95,534,0,0,0,3,0,0,quadruped,yellow,45,1,medium-slow,2,ground,False,False,False,regular,240,10233_typhlosion_hisui.png,s3c3
10234,qwilfish-hisui,dark/poison,0.5,3.9,65,95,85,55,55,85,440,0,1,0,0,0,0,fish,gray,45,4,medium,2,water2,False,False,False,regular,88,10234_qwilfish_hisui.png,s1c2
10235,sneasel-hisui,fighting/poison,0.9,27.0,55,95,55,35,75,115,430,0,0,0,0,0,1,upright,black,60,4,medium-slow,2,ground,False,False,False,regular,86,10235_sneasel_hisui.png,s1c2
10236,samurott-hisui,water/dark,1.5,58.2,90,108,80,100,65,85,528,0,0,0,3,0,0,quadruped,blue,45,1,medium-slow,5,ground,False,False,False,regular,238,10236_samurott_hisui.png,s3c3
10237,lilligant-hisui,grass/fighting,1.2,19.2,70,105,75,50,75,105,480,0,0,0,2,0,0,blob,green,75,8,medium,5,plant,False,False,False,regular,168,10237_lilligant_hisui.png,s2c2
10238,zorua-hisui,normal/ghost,0.7,12.5,35,60,40,85,40,70,330,0,0,0,1,0,0,quadruped,gray,75,1,medium-slow,5,ground,False,False,False,regular,66,10238_zorua_hisui.png,s1c2
10239,zoroark-hisui,normal/ghost,1.6,73.0,55,100,60,125,60,110,510,0,0,0,2,0,0,upright,gray,45,1,medium-slow,5,ground,False,False,False,regular,179,10239_zoroark_hisui.png,s2c2
10240,braviary-hisui,psychic/flying,1.7,43.4,110,83,70,112,70,65,510,0,2,0,0,0,0,wings,red,60,0,slow,5,flying,False,False,False,regular,179,10240_braviary_hisui.png,s2c2
10241,sliggoo-hisui,steel/dragon,0.7,68.5,58,75,83,83,113,40,452,0,0,0,0,2,0,squiggle,purple,45,4,slow,6,dragon,False,False,False,regular,158,10241_sliggoo_hisui.png,s2c3
10242,goodra-hisui,steel/dragon,1.7,334.1,80,100,100,110,150,60,600,0,0,0,0,3,0,upright,purple,45,4,slow,6,dragon,False,False,False,regular,270,10242_goodra_hisui.png,s3c3
10243,avalugg-hisui,ice/rock,1.4,262.4,95,127,184,34,36,38,514,0,0,2,0,0,0,quadruped,blue,55,4,medium,6,monster/mineral,False,False,False,regular,180,10243_avalugg_hisui.png,s2c2
10244,decidueye-hisui,grass/fighting,1.6,37.0,88,112,80,95,95,60,530,0,3,0,0,0,0,wings,brown,45,1,medium-slow,7,flying,False,False,False,regular,239,10244_decidueye_hisui.png,s3c3
10245,dialga-origin,steel/dragon,7.0,848.7,100,100,120,150,120,90,680,0,0,0,3,0,0,quadruped,white,3,-1,slow,4,no-eggs,True,False,False,legendary,306,10245_dialga_origin.png,single
10246,palkia-origin,water/dragon,6.3,659.0,90,100,100,150,120,120,680,0,0,0,3,0,0,upright,purple,3,-1,slow,4,no-eggs,True,False,False,legendary,306,10246_palkia_origin.png,single
10253,wooper-paldea,poison/ground,0.4,11.0,55,45,45,25,25,15,210,1,0,0,0,0,0,legs,blue,255,4,medium,2,water1/ground,False,False,False,regular,42,10253_wooper_paldea.png,s1c2
10250,tauros-paldea-combat-breed,fighting,1.4,115.0,75,110,105,30,70,100,490,0,2,0,0,0,0,quadruped,brown,45,0,slow,1,ground,False,False,False,regular,172,10250_tauros_paldea_combat_breed.png,single
